38442000,0.0623,0,2023-05-06 21:02:04
38440000,0.0896,0,2023-05-06 21:02:04
38439000,0.0848,0,2023-05-06 21:02:04
38436000,0.1439,0,2023-05-06 21:02:04
38435000,0.0156,0,2023-05-06 21:02:04
38447000,0.2503,1,2023-05-06 21:02:04
38453000,1.236,1,2023-05-06 21:02:04
38455000,0.005,1,2023-05-06 21:02:04
38456000,0.0854,1,2023-05-06 21:02:04
38457000,0.0154,1,2023-05-06 21:02:04
38442000,0.0623,0,2023-05-06 21:02:05
38440000,0.0896,0,2023-05-06 21:02:05
38439000,0.0848,0,2023-05-06 21:02:05
38436000,0.1825,0,2023-05-06 21:02:05
38435000,0.0156,0,2023-05-06 21:02:05
38447000,0.2503,1,2023-05-06 21:02:05
38453000,1.236,1,2023-05-06 21:02:05
38455000,0.005,1,2023-05-06 21:02:05
38456000,0.0854,1,2023-05-06 21:02:05
38457000,0.0154,1,2023-05-06 21:02:05
38442000,0.0623,0,2023-05-06 21:02:06
38440000,0.0896,0,2023-05-06 21:02:06
38439000,0.0848,0,2023-05-06 21:02:06
38436000,0.1825,0,2023-05-06 21:02:06
38435000,0.0156,0,2023-05-06 21:02:06
38447000,0.2503,1,2023-05-06 21:02:06
38453000,1.236,1,2023-05-06 21:02:06
38455000,0.005,1,2023-05-06 21:02:06
38456000,0.0854,1,2023-05-06 21:02:06
38457000,0.0154,1,2023-05-06 21:02:06
38442000,0.0623,0,2023-05-06 21:02:07
38440000,0.0896,0,2023-05-06 21:02:07
38439000,0.0848,0,2023-05-06 21:02:07
38436000,0.1825,0,2023-05-06 21:02:07
38435000,0.0156,0,2023-05-06 21:02:07
38447000,0.2503,1,2023-05-06 21:02:07
38453000,1.236,1,2023-05-06 21:02:07
38455000,0.005,1,2023-05-06 21:02:07
38456000,0.0854,1,2023-05-06 21:02:07
38457000,0.0154,1,2023-05-06 21:02:07
38442000,0.0623,0,2023-05-06 21:02:08
38440000,0.0896,0,2023-05-06 21:02:08
38439000,0.0848,0,2023-05-06 21:02:08
38436000,0.1825,0,2023-05-06 21:02:08
38435000,0.0156,0,2023-05-06 21:02:08
38447000,0.2503,1,2023-05-06 21:02:08
38453000,1.236,1,2023-05-06 21:02:08
38455000,0.005,1,2023-05-06 21:02:08
38456000,0.0854,1,2023-05-06 21:02:08
38457000,0.0154,1,2023-05-06 21:02:08
38442000,0.0623,0,2023-05-06 21:02:09
38440000,0.0896,0,2023-05-06 21:02:09
38439000,0.0848,0,2023-05-06 21:02:09
38436000,0.1825,0,2023-05-06 21:02:09
38435000,0.0156,0,2023-05-06 21:02:09
38447000,0.2503,1,2023-05-06 21:02:09
38453000,1.236,1,2023-05-06 21:02:09
38455000,0.005,1,2023-05-06 21:02:09
38456000,0.0854,1,2023-05-06 21:02:09
38457000,0.0154,1,2023-05-06 21:02:09
38442000,0.0623,0,2023-05-06 21:02:10
38440000,0.0896,0,2023-05-06 21:02:10
38439000,0.0848,0,2023-05-06 21:02:10
38436000,0.1825,0,2023-05-06 21:02:10
38435000,0.0156,0,2023-05-06 21:02:10
38447000,0.2503,1,2023-05-06 21:02:10
38453000,1.236,1,2023-05-06 21:02:10
38455000,0.005,1,2023-05-06 21:02:10
38456000,0.0854,1,2023-05-06 21:02:10
38457000,0.0154,1,2023-05-06 21:02:10
38442000,0.0623,0,2023-05-06 21:02:11
38440000,0.0896,0,2023-05-06 21:02:11
38439000,0.0848,0,2023-05-06 21:02:11
38436000,0.1825,0,2023-05-06 21:02:11
38435000,0.0156,0,2023-05-06 21:02:11
38447000,0.2503,1,2023-05-06 21:02:11
38453000,1.236,1,2023-05-06 21:02:11
38455000,0.005,1,2023-05-06 21:02:11
38456000,0.0854,1,2023-05-06 21:02:11
38457000,0.0154,1,2023-05-06 21:02:11
38443000,0.0834,0,2023-05-06 21:02:12
38442000,0.0623,0,2023-05-06 21:02:12
38440000,0.0896,0,2023-05-06 21:02:12
38439000,0.0848,0,2023-05-06 21:02:12
38436000,0.1825,0,2023-05-06 21:02:12
38447000,0.2503,1,2023-05-06 21:02:12
38453000,1.236,1,2023-05-06 21:02:12
38455000,0.005,1,2023-05-06 21:02:12
38456000,0.0854,1,2023-05-06 21:02:12
38457000,0.0154,1,2023-05-06 21:02:12
38447000,0.2233,0,2023-05-06 21:02:13
38446000,0.0652,0,2023-05-06 21:02:13
38444000,0.1434,0,2023-05-06 21:02:13
38443000,0.0834,0,2023-05-06 21:02:13
38442000,0.0539,0,2023-05-06 21:02:13
38455000,0.005,1,2023-05-06 21:02:13
38457000,0.0154,1,2023-05-06 21:02:13
38458000,0.1105,1,2023-05-06 21:02:13
38459000,1.236,1,2023-05-06 21:02:13
38460000,0.136,1,2023-05-06 21:02:13
38447000,0.2233,0,2023-05-06 21:02:14
38446000,0.0652,0,2023-05-06 21:02:14
38444000,0.1434,0,2023-05-06 21:02:14
38443000,0.0834,0,2023-05-06 21:02:14
38442000,0.0539,0,2023-05-06 21:02:14
38455000,0.005,1,2023-05-06 21:02:14
38457000,0.0154,1,2023-05-06 21:02:14
38458000,0.1105,1,2023-05-06 21:02:14
38459000,1.236,1,2023-05-06 21:02:14
38460000,0.136,1,2023-05-06 21:02:14
38447000,0.2233,0,2023-05-06 21:02:15
38446000,0.0652,0,2023-05-06 21:02:15
38444000,0.1434,0,2023-05-06 21:02:15
38443000,0.0834,0,2023-05-06 21:02:15
38442000,0.0056,0,2023-05-06 21:02:15
38455000,0.005,1,2023-05-06 21:02:15
38457000,0.0154,1,2023-05-06 21:02:15
38458000,0.1105,1,2023-05-06 21:02:15
38459000,1.236,1,2023-05-06 21:02:15
38460000,0.136,1,2023-05-06 21:02:15
38447000,0.2233,0,2023-05-06 21:02:17
38446000,0.0652,0,2023-05-06 21:02:17
38444000,0.0535,0,2023-05-06 21:02:17
38442000,0.0056,0,2023-05-06 21:02:17
38440000,0.1276,0,2023-05-06 21:02:17
38455000,0.005,1,2023-05-06 21:02:17
38457000,0.0154,1,2023-05-06 21:02:17
38458000,0.1105,1,2023-05-06 21:02:17
38459000,1.236,1,2023-05-06 21:02:17
38460000,0.136,1,2023-05-06 21:02:17
38447000,0.1843,0,2023-05-06 21:02:18
38446000,0.0652,0,2023-05-06 21:02:18
38444000,0.0383,0,2023-05-06 21:02:18
38442000,0.0056,0,2023-05-06 21:02:18
38440000,0.1276,0,2023-05-06 21:02:18
38455000,0.005,1,2023-05-06 21:02:18
38457000,0.0154,1,2023-05-06 21:02:18
38458000,0.1105,1,2023-05-06 21:02:18
38459000,1.236,1,2023-05-06 21:02:18
38460000,0.136,1,2023-05-06 21:02:18
38459000,0.2555,0,2023-05-06 21:02:19
38457000,0.0132,0,2023-05-06 21:02:19
38455000,0.1926,0,2023-05-06 21:02:19
38453000,0.1074,0,2023-05-06 21:02:19
38452000,0.0151,0,2023-05-06 21:02:19
38465000,0.0151,1,2023-05-06 21:02:19
38468000,0.0543,1,2023-05-06 21:02:19
38470000,0.0583,1,2023-05-06 21:02:19
38472000,0.0055,1,2023-05-06 21:02:19
38474000,0.0855,1,2023-05-06 21:02:19
38465000,0.062,0,2023-05-06 21:02:20
38463000,0.0382,0,2023-05-06 21:02:20
38461000,0.005,0,2023-05-06 21:02:20
38460000,0.0954,0,2023-05-06 21:02:20
38459000,0.2555,0,2023-05-06 21:02:20
38474000,0.0855,1,2023-05-06 21:02:20
38475000,0.0161,1,2023-05-06 21:02:20
38477000,0.0836,1,2023-05-06 21:02:20
38478000,0.0535,1,2023-05-06 21:02:20
38479000,1.2921,1,2023-05-06 21:02:20
38466000,0.041,0,2023-05-06 21:02:21
38465000,0.062,0,2023-05-06 21:02:21
38464000,0.0843,0,2023-05-06 21:02:21
38463000,0.0382,0,2023-05-06 21:02:21
38461000,0.005,0,2023-05-06 21:02:21
38475000,0.0161,1,2023-05-06 21:02:21
38477000,0.0836,1,2023-05-06 21:02:21
38478000,0.0535,1,2023-05-06 21:02:21
38479000,1.2921,1,2023-05-06 21:02:21
38480000,0.0049,1,2023-05-06 21:02:21
38468000,0.0648,0,2023-05-06 21:02:22
38466000,0.041,0,2023-05-06 21:02:22
38464000,0.0843,0,2023-05-06 21:02:22
38462000,0.0153,0,2023-05-06 21:02:22
38461000,0.005,0,2023-05-06 21:02:22
38475000,0.0161,1,2023-05-06 21:02:22
38478000,0.0535,1,2023-05-06 21:02:22
38479000,1.2921,1,2023-05-06 21:02:22
38480000,0.0049,1,2023-05-06 21:02:22
38481000,0.0487,1,2023-05-06 21:02:22
38468000,0.0648,0,2023-05-06 21:02:23
38466000,0.041,0,2023-05-06 21:02:23
38464000,0.0843,0,2023-05-06 21:02:23
38462000,0.0153,0,2023-05-06 21:02:23
38461000,0.005,0,2023-05-06 21:02:23
38475000,0.0161,1,2023-05-06 21:02:23
38478000,0.0535,1,2023-05-06 21:02:23
38479000,1.2921,1,2023-05-06 21:02:23
38480000,0.0049,1,2023-05-06 21:02:23
38481000,0.0487,1,2023-05-06 21:02:23
38468000,0.0648,0,2023-05-06 21:02:24
38464000,0.0843,0,2023-05-06 21:02:24
38462000,0.0153,0,2023-05-06 21:02:24
38461000,0.005,0,2023-05-06 21:02:24
38460000,0.0954,0,2023-05-06 21:02:24
38475000,0.0161,1,2023-05-06 21:02:24
38478000,0.0535,1,2023-05-06 21:02:24
38479000,1.2921,1,2023-05-06 21:02:24
38480000,0.0049,1,2023-05-06 21:02:24
38481000,0.0487,1,2023-05-06 21:02:24
38468000,0.0648,0,2023-05-06 21:02:25
38464000,0.0843,0,2023-05-06 21:02:25
38462000,0.0153,0,2023-05-06 21:02:25
38461000,0.005,0,2023-05-06 21:02:25
38460000,0.0954,0,2023-05-06 21:02:25
38475000,0.0161,1,2023-05-06 21:02:25
38478000,0.0535,1,2023-05-06 21:02:25
38479000,1.2921,1,2023-05-06 21:02:25
38480000,0.0049,1,2023-05-06 21:02:25
38481000,0.0487,1,2023-05-06 21:02:25
38468000,0.0648,0,2023-05-06 21:02:26
38464000,0.0843,0,2023-05-06 21:02:26
38462000,0.0153,0,2023-05-06 21:02:26
38461000,0.005,0,2023-05-06 21:02:26
38460000,0.0954,0,2023-05-06 21:02:26
38475000,0.0161,1,2023-05-06 21:02:26
38478000,0.0535,1,2023-05-06 21:02:26
38479000,1.2921,1,2023-05-06 21:02:26
38480000,0.0049,1,2023-05-06 21:02:26
38481000,0.0487,1,2023-05-06 21:02:26
